STATE,ST_CASE,PVH_INVL,PERNOTMVIT,PERMVIT,PERSONS,RD_OWNER,MAN_COLL,SCH_BUS,CF1,CF2,CF3,FATALS,DRUNK_DR
36,361037,0,0,4,4,1,8,0,0,0,0,1,0
36,361038,2,1,2,3,4,0,0,0,0,0,1,0
36,361039,0,1,1,1,4,0,0,0,0,0,1,0
36,361040,0,1,1,1,4,0,0,0,0,0,1,0
36,361041,0,1,1,1,1,0,0,0,0,0,1,0
36,361042,0,1,1,1,4,0,0,0,0,0,1,0
36,361043,0,1,2,2,4,0,0,0,0,0,1,0
36,361044,0,1,2,2,4,0,0,0,0,0,1,0
36,361045,0,1,1,1,4,0,0,0,0,0,1,0
36,361046,0,0,6,6,2,6,0,0,0,0,3,0
36,361047,0,0,5,5,3,0,0,0,0,0,4,0
36,361048,0,1,1,1,4,0,0,0,0,0,1,0
36,361049,0,0,2,2,2,6,0,0,0,0,1,0
36,361050,0,0,3,3,1,6,0,0,0,0,2,0
36,361051,0,1,1,1,4,0,0,0,0,0,1,0
36,361052,0,1,1,1,3,0,0,0,0,0,1,0
36,361053,0,0,2,2,3,6,0,0,0,0,1,0
36,361054,0,0,1,1,1,0,0,0,0,0,1,0
36,361055,0,1,1,1,4,0,0,0,0,0,1,0
36,361056,0,0,1,1,4,0,0,0,0,0,1,0
36,361057,0,0,1,1,1,0,0,0,0,0,1,0
36,361058,0,1,1,1,3,0,0,0,0,0,1,0
36,361059,0,0,3,3,4,2,0,20,0,0,2,0
36,361060,0,0,2,2,1,6,0,0,0,0,1,0
36,361061,0,0,1,1,4,0,0,0,0,0,1,0
36,361062,0,0,1,1,1,0,0,0,0,0,1,0
36,361063,2,0,1,1,3,0,0,0,0,0,1,0
36,361064,0,0,3,3,1,6,0,0,0,0,1,0
36,361065,0,0,2,2,3,2,0,0,0,0,1,0
37,370001,0,0,1,1,99,0,0,0,0,0,1,0
37,370002,0,1,2,2,99,0,0,0,0,0,1,0
37,370003,0,0,1,1,99,0,0,0,0,0,1,0
37,370004,0,0,2,2,1,0,0,0,0,0,1,0
37,370006,0,0,2,2,1,2,0,0,0,0,1,0
37,370007,0,0,1,1,99,0,0,0,0,0,1,0
37,370008,0,0,1,1,99,0,0,0,0,0,1,0
37,370009,0,0,2,2,99,0,0,0,0,0,1,1
37,370010,0,1,1,1,99,0,0,0,0,0,1,1
37,370011,0,0,1,1,99,0,0,0,0,0,1,1
37,370012,0,0,2,2,99,6,0,0,0,0,1,0
37,370013,0,0,2,2,99,0,0,0,0,0,1,1
37,370014,0,0,2,2,99,6,0,0,0,0,1,0
37,370015,0,0,6,6,99,1,0,0,0,0,1,0
37,370016,0,0,1,1,99,0,0,0,0,0,1,1
37,370017,0,0,2,2,99,2,0,0,0,0,1,0
37,370018,0,1,1,1,99,0,0,0,0,0,1,0
37,370019,0,1,2,2,99,0,0,0,0,0,1,0
37,370020,0,0,2,2,99,6,0,0,0,0,1,0
37,370021,0,0,1,1,1,0,0,0,0,0,1,0
37,370022,0,0,2,2,99,0,0,0,0,0,1,1
37,370023,0,0,1,1,1,0,0,0,0,0,1,0
37,370024,0,0,1,1,99,0,0,0,0,0,1,1
37,370025,0,1,4,4,99,0,0,0,0,0,1,0
37,370026,0,0,2,2,99,2,0,0,0,0,1,0
37,370027,1,0,3,3,99,6,0,0,0,0,1,1
37,370028,0,0,5,5,99,6,0,0,0,0,3,1
37,370029,0,0,1,1,99,0,0,0,0,0,1,0
37,370030,0,0,1,1,99,0,0,0,0,0,1,0
37,370031,0,1,1,1,99,0,0,0,0,0,1,0
37,370032,0,0,2,2,1,0,0,14,0,0,1,0
37,370033,0,0,2,2,1,2,0,0,0,0,1,0
37,370034,0,0,1,1,99,0,0,0,0,0,1,0
37,370035,0,0,1,1,99,0,0,0,0,0,1,1
37,370036,0,1,2,2,99,0,0,0,0,0,1,0
37,370037,0,1,2,2,1,0,0,0,0,0,1,0
37,370038,0,1,1,1,99,0,0,0,0,0,1,0
37,370039,0,0,2,2,99,0,0,0,0,0,1,0
37,370040,0,1,2,2,99,0,0,14,0,0,1,0
37,370041,0,0,2,2,99,0,0,0,0,0,1,0
37,370042,0,0,3,3,1,9,0,19,0,0,1,0
37,370043,0,0,3,3,99,1,0,0,0,0,1,0
37,370044,0,0,2,2,99,2,0,0,0,0,1,0
37,370045,0,0,1,1,99,0,0,0,0,0,1,0
37,370046,0,0,3,3,99,0,0,0,0,0,1,1
37,370047,0,0,5,5,99,6,0,0,0,0,1,0
37,370048,0,1,4,4,99,0,0,0,0,0,1,0
37,370049,0,0,4,4,99,2,0,0,0,0,2,0
37,370050,0,0,2,2,1,0,0,0,0,0,1,0
37,370051,0,1,3,3,99,7,0,19,0,0,1,0
37,370052,0,0,1,1,99,0,0,0,0,0,1,0
37,370053,0,0,10,10,99,8,0,14,0,0,1,0
37,370054,0,0,1,1,99,0,0,0,0,0,1,1
37,370055,0,2,1,1,1,0,0,0,0,0,1,0
37,370056,0,0,2,2,1,1,0,0,0,0,1,1
37,370057,0,0,2,2,99,6,0,0,0,0,1,0
37,370058,0,0,2,2,99,8,0,0,0,0,1,0
37,370059,0,0,1,1,99,0,0,0,0,0,1,1
37,370060,0,0,2,2,99,8,0,0,0,0,1,0
37,370061,0,0,2,2,99,2,0,0,0,0,1,1
37,370062,0,0,1,1,99,0,0,0,0,0,1,0
37,370063,0,1,2,2,99,0,0,0,0,0,1,0
37,370064,0,0,2,2,99,0,0,0,0,0,1,0
37,370065,0,0,2,2,99,0,0,0,0,0,2,1
37,370066,0,0,1,1,1,0,0,0,0,0,1,0
37,370067,0,0,1,1,99,0,0,0,0,0,1,0
37,370068,0,0,2,2,99,1,0,0,0,0,1,0
37,370069,0,0,2,2,99,6,0,0,0,0,1,0
37,370070,0,0,4,4,99,2,0,0,0,0,1,0
37,370071,0,1,1,1,99,0,0,0,0,0,1,0
37,370072,0,1,1,1,99,0,0,0,0,0,1,0
37,370073,0,0,1,1,99,0,0,0,0,0,1,1
37,370074,0,0,1,1,99,0,0,0,0,0,1,0
37,370075,0,1,1,1,99,0,0,0,0,0,1,0
37,370076,0,1,1,1,99,0,0,0,0,0,1,0
37,370077,0,0,5,5,99,7,0,0,0,0,2,1
37,370078,0,0,5,5,99,8,0,0,0,0,1,0
37,370079,0,1,1,1,99,0,0,0,0,0,1,0
37,370080,0,0,1,1,99,0,0,0,0,0,1,1
37,370081,1,0,5,5,99,6,0,0,0,0,2,0
37,370082,0,0,1,1,99,0,0,0,0,0,1,1
37,370083,0,0,1,1,99,0,0,0,0,0,1,1
37,370084,0,0,2,2,99,6,0,0,0,0,1,1
37,370085,0,0,1,1,99,0,0,0,0,0,1,0
37,370086,0,1,4,4,99,0,0,0,0,0,1,0
37,370088,0,0,4,4,99,6,0,0,0,0,1,0
37,370089,0,0,2,2,99,2,0,0,0,0,1,0
37,370090,0,0,1,1,99,0,0,0,0,0,1,0
37,370091,0,0,2,2,99,6,0,0,0,0,1,1
37,370092,0,0,1,1,99,0,0,0,0,0,1,0
37,370093,0,0,3,3,99,2,0,0,0,0,1,0
37,370094,0,0,3,3,99,0,0,0,0,0,1,0
37,370095,0,1,1,1,99,0,0,0,0,0,1,0
37,370096,0,0,3,3,99,6,0,0,0,0,1,0
37,370097,0,0,3,3,99,0,0,0,0,0,1,1
37,370098,0,0,5,5,99,6,0,0,0,0,1,0
37,370099,0,0,5,5,99,1,0,0,0,0,1,0
37,370100,0,0,1,1,99,0,0,0,0,0,1,1
37,370101,0,1,2,2,99,0,0,0,0,0,1,0
37,370102,0,1,1,1,99,0,0,0,0,0,1,0
37,370103,0,0,2,2,99,6,0,0,0,0,1,0
37,370104,0,0,1,1,1,0,0,0,0,0,1,0
37,370105,0,0,1,1,99,0,0,0,0,0,1,0
37,370106,0,0,1,1,99,0,0,0,0,0,1,1
37,370107,0,0,1,1,99,0,0,0,0,0,1,1
37,370108,0,0,3,3,99,2,0,0,0,0,1,0
37,370109,0,0,2,2,99,0,0,0,0,0,2,1
37,370110,0,0,1,1,1,0,0,0,0,0,1,1
37,370111,0,0,5,5,1,1,0,0,0,0,1,0
37,370112,0,0,1,1,99,0,0,0,0,0,1,0
37,370113,0,1,0,0,99,0,0,0,0,0,1,0
37,370114,0,0,2,2,99,6,0,0,0,0,1,0
37,370115,0,0,1,1,99,0,0,0,0,0,1,0
37,370116,0,0,2,2,99,8,0,0,0,0,1,0
37,370117,0,0,1,1,99,0,0,0,0,0,1,0
37,370118,0,1,1,1,1,0,0,0,0,0,1,0
37,370119,0,0,1,1,1,0,0,0,0,0,1,1
37,370120,0,0,1,1,99,0,0,0,0,0,1,1
37,370121,0,0,2,2,99,2,0,0,0,0,1,1
37,370122,0,1,1,1,99,0,0,0,0,0,1,0
37,370123,0,0,1,1,99,0,0,0,0,0,1,1
37,370124,0,0,2,2,99,6,0,0,0,0,1,0
37,370125,0,1,3,3,99,0,0,0,0,0,1,0
37,370126,0,0,2,2,99,0,0,0,0,0,1,0
37,370127,0,0,1,1,99,0,0,0,0,0,1,1
37,370128,0,1,1,1,99,0,0,0,0,0,1,0
37,370129,0,0,4,4,99,6,0,0,0,0,1,0
37,370130,0,0,4,4,99,8,0,0,0,0,1,0
37,370131,0,0,3,3,99,2,0,0,0,0,1,1
37,370132,0,0,3,3,99,2,0,0,0,0,2,1
37,370133,0,0,1,1,99,0,0,0,0,0,1,1
37,370134,0,0,3,3,99,2,0,0,0,0,1,0
37,370135,0,0,1,1,99,0,0,0,0,0,1,0
37,370136,0,0,2,2,99,6,0,0,0,0,1,0
37,370137,0,0,1,1,99,0,0,0,0,0,1,1
37,370138,0,0,1,1,1,0,0,0,0,0,1,0
37,370139,1,1,1,1,1,0,0,0,0,0,1,0
37,370140,0,0,2,2,99,0,0,0,0,0,1,1
37,370141,0,0,1,1,99,0,0,0,0,0,1,1
37,370142,0,0,1,1,99,0,0,0,0,0,1,1
37,370143,0,0,1,1,99,0,0,0,0,0,1,0
37,370145,0,0,4,4,1,0,0,0,0,0,1,0
37,370146,0,0,3,3,99,1,0,0,0,0,1,0
37,370147,0,0,2,2,99,8,0,0,0,0,1,0
37,370148,0,0,1,1,99,0,0,0,0,0,1,1
37,370149,0,0,1,1,99,0,0,0,0,0,1,1
37,370150,0,0,1,1,99,0,0,0,0,0,1,0
37,370151,0,0,3,3,99,6,0,0,0,0,2,1
37,370152,0,1,3,3,99,0,0,0,0,0,1,0
37,370153,0,0,1,1,99,0,0,0,0,0,1,0
37,370154,0,0,1,1,99,0,0,0,0,0,1,1
37,370155,0,0,8,8,99,6,0,0,0,0,1,0
37,370156,0,1,2,2,99,0,0,0,0,0,1,0
37,370157,0,0,1,1,99,0,0,0,0,0,1,0
37,370158,0,0,1,1,99,0,0,0,0,0,1,0
37,370159,0,0,2,2,99,2,0,0,0,0,1,0
37,370160,0,0,3,3,99,6,0,0,0,0,2,0
37,370161,0,0,1,1,99,0,0,0,0,0,1,0
37,370162,0,1,1,1,99,0,0,0,0,0,1,0
37,370163,0,0,4,4,99,2,0,0,0,0,1,1
37,370164,0,1,3,3,99,0,0,23,0,0,1,0
37,370165,0,0,6,6,99,8,0,14,0,0,1,1
37,370166,0,0,3,3,99,8,0,0,0,0,1,0
37,370167,0,0,3,3,99,6,0,0,0,0,1,1
37,370168,0,0,3,3,99,2,0,0,0,0,1,0
37,370169,0,0,1,1,99,0,0,0,0,0,1,0
37,370170,0,0,1,1,99,0,0,0,0,0,1,1
37,370171,0,0,1,1,99,0,0,0,0,0,1,1
37,370172,0,1,1,1,99,0,0,0,0,0,1,0
37,370173,0,0,2,2,99,0,0,0,0,0,1,1
37,370174,0,0,1,1,99,0,0,0,0,0,1,0
37,370175,0,0,3,3,99,6,0,0,0,0,1,0
37,370176,0,0,1,1,99,0,0,0,0,0,1,1
37,370177,0,0,1,1,99,0,0,0,0,0,1,0
37,370178,0,0,2,2,99,6,0,0,0,0,1,0
37,370179,0,0,3,3,99,8,0,0,0,0,1,0
37,370180,0,0,2,2,99,2,0,0,0,0,1,1
37,370181,0,0,1,1,1,0,0,0,0,0,1,0
37,370182,0,1,4,4,99,0,0,0,0,0,1,0
37,370183,0,0,1,1,99,0,0,0,0,0,1,1
37,370184,0,1,1,1,99,0,0,0,0,0,1,0
37,370185,0,0,3,3,99,6,0,0,0,0,1,0
37,370186,0,0,3,3,99,6,0,0,0,0,1,0
37,370187,0,0,3,3,99,6,0,0,0,0,1,0
37,370188,0,0,2,2,99,0,0,0,0,0,1,0
37,370189,0,0,1,1,99,0,0,0,0,0,1,0
37,370190,0,0,2,2,99,7,0,0,0,0,1,1
37,370191,0,0,4,4,99,0,0,0,0,0,1,0
37,370192,0,0,3,3,99,0,0,0,0,0,1,0
37,370193,0,0,2,2,99,6,0,0,0,0,1,0
37,370194,0,0,1,1,1,0,0,0,0,0,1,0
37,370195,0,0,1,1,99,0,0,0,0,0,1,0
37,370196,0,1,1,1,99,0,0,0,0,0,1,0
37,370197,0,0,1,1,99,0,0,0,0,0,1,1
37,370198,0,1,2,2,99,0,0,0,0,0,1,0
37,370199,0,0,3,3,99,0,0,0,0,0,3,1
37,370200,0,0,5,5,99,1,0,14,0,0,1,1
37,370201,0,1,1,1,99,0,0,0,0,0,1,0
37,370202,0,0,3,3,99,6,0,0,0,0,1,0
37,370203,0,0,1,1,99,0,0,0,0,0,1,1
37,370204,0,0,1,1,99,0,0,0,0,0,1,0
37,370205,0,0,1,1,99,0,0,0,0,0,1,0
37,370206,0,0,2,2,99,6,0,0,0,0,1,0
37,370207,0,0,2,2,99,0,0,0,0,0,1,0
37,370208,0,0,1,1,1,0,0,0,0,0,1,0
37,370209,0,0,1,1,99,0,0,0,0,0,1,1
37,370210,0,0,3,3,99,1,0,14,0,0,1,1
37,370211,0,0,3,3,99,6,0,0,0,0,1,0
37,370212,0,0,3,3,99,6,0,0,0,0,1,0
37,370213,0,0,1,1,99,0,0,0,0,0,1,0
37,370214,0,0,1,1,99,0,0,0,0,0,1,0
37,370215,0,1,1,1,99,0,0,0,0,0,1,0
37,370216,0,1,1,1,99,0,0,0,0,0,1,0
37,370217,0,0,1,1,99,0,0,0,0,0,1,1
37,370218,0,0,1,1,99,0,0,0,0,0,1,1
37,370219,0,0,2,2,99,6,0,0,0,0,1,0
37,370220,0,1,1,1,99,0,0,0,0,0,1,0
37,370221,0,0,2,2,99,2,0,0,0,0,1,1
37,370222,0,0,1,1,99,0,0,0,0,0,1,1
37,370223,0,0,2,2,99,0,0,0,0,0,1,0
37,370224,0,1,3,3,1,0,0,0,0,0,1,0
37,370225,0,1,1,1,99,0,0,0,0,0,1,0
37,370226,0,0,3,3,99,0,0,0,0,0,1,1
37,370227,0,0,1,1,99,0,0,0,0,0,1,0
37,370228,0,0,3,3,99,6,0,0,0,0,1,0
37,370229,0,0,2,2,99,1,0,0,0,0,1,2
37,370230,0,0,6,6,1,1,0,0,0,0,1,0
37,370231,0,0,2,2,99,0,0,0,0,0,1,1
37,370232,0,0,1,1,99,0,0,0,0,0,1,1
37,370233,0,0,3,3,99,7,0,0,0,0,1,1
37,370234,0,0,2,2,99,0,0,0,0,0,1,1
37,370235,0,0,3,3,99,6,0,0,0,0,1,0
